# Results (running times) from running lingeling on bounded model
# checking SAT instances obtained by unrolling the HWMCC08 circuit
# csmacdp0neg to 500 different depths
# Number of independent runs per-instance: 10
# Running time cut-off: 3600 CPU seconds
# instance name, instance size (# of variables), running time #1, running time #2, running time #3, ...
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k57.cnf, 276507, 14.448, 39.892, 12.912, 27.68, 17.992, 14.988, 54.084, 47.24, 15.264, 14.308
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k58.cnf, 281628, 10.288, 18.136, 37.264, 13.616, 27.924, 18.24, 26.608, 14.088, 14.856, 15.172
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k59.cnf, 286749, 22.184, 55.448, 60.744, 24.916, 21.724, 14.172, 16.464, 25.4, 36.824, 36.98
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k60.cnf, 291870, 38.032, 13.9, 50.792, 25.128, 47.856, 12.932, 19.484, 39.436, 35.952, 38.304
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k61.cnf, 296991, 22.972, 19.256, 15.752, 12.008, 15.556, 45.108, 31.212, 14.44, 32.84, 27.06
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k62.cnf, 302112, 28.708, 20.352, 13.236, 31.316, 34.22, 14.272, 33.76, 32.256, 20.032, 44.364
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k63.cnf, 307233, 18.54, 19.224, 30.788, 57.62, 50.86, 31.104, 49.652, 20.068, 25.692, 13.988
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k64.cnf, 312354, 29.468, 31.78, 17.716, 97.896, 14.92, 40.336, 61.168, 29.644, 32.092, 24.152
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k65.cnf, 317475, 41.772, 57.488, 32.492, 38.928, 17.644, 25.388, 36.164, 68.492, 31.896, 59.648
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k66.cnf, 322596, 36.552, 39.136, 40.752, 68.0, 36.092, 31.468, 10.864, 38.352, 53.936, 25.416
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k67.cnf, 327717, 31.032, 26.244, 16.636, 37.188, 31.388, 41.64, 30.724, 41.356, 21.16, 29.18
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k68.cnf, 332838, 20.968, 37.276, 43.54, 30.084, 38.584, 32.008, 34.048, 14.996, 28.572, 18.62
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k69.cnf, 337959, 15.352, 40.916, 33.748, 35.38, 18.38, 30.708, 40.256, 27.28, 65.816, 34.508
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k70.cnf, 343080, 20.496, 23.556, 18.66, 59.132, 75.46, 15.796, 35.264, 18.488, 25.072, 39.984
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k71.cnf, 348201, 67.608, 85.7, 33.288, 21.768, 70.82, 51.292, 60.576, 15.432, 35.432, 54.76
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k72.cnf, 353322, 67.384, 34.664, 36.016, 14.564, 50.66, 14.6, 21.652, 21.088, 78.328, 55.332
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k73.cnf, 358443, 18.684, 35.564, 21.924, 15.956, 32.452, 34.104, 17.384, 21.612, 20.896, 56.552
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k74.cnf, 363564, 60.652, 41.76, 28.66, 19.0, 19.344, 21.688, 42.028, 27.604, 18.428, 17.112
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k75.cnf, 368685, 33.488, 21.688, 54.584, 36.46, 16.344, 28.108, 36.928, 35.108, 36.184, 11.988
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k76.cnf, 373806, 17.76, 55.036, 70.528, 19.468, 38.8, 21.948, 64.032, 35.984, 20.412, 18.404
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k77.cnf, 378927, 39.264, 35.656, 30.336, 12.724, 79.156, 32.532, 50.588, 44.82, 56.296, 24.828
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k78.cnf, 384048, 38.028, 60.944, 13.42, 34.396, 16.608, 98.5, 78.764, 29.628, 51.884, 24.752
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k79.cnf, 389169, 23.652, 84.532, 23.64, 27.828, 23.716, 27.328, 19.316, 91.632, 75.16, 46.772
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k80.cnf, 394290, 82.52, 39.32, 29.528, 27.48, 21.74, 53.642, 70.608, 31.772, 30.104, 37.428
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k81.cnf, 399411, 127.46, 36.868, 31.852, 90.12, 22.228, 32.464, 33.268, 34.528, 66.368, 27.16
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k82.cnf, 404532, 28.272, 36.824, 88.076, 77.664, 32.132, 39.616, 42.172, 93.008, 33.704, 57.64
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k83.cnf, 409653, 17.168, 85.156, 23.16, 100.752, 60.248, 95.668, 35.828, 72.824, 56.96, 23.86
